3772227971.946000	1.919940	1.943631	1.935734	1.912044
3772227972.432000	1.912044	1.919940	1.912044	1.927837
3772227972.944000	1.864663	1.927837	1.927837	1.919940
3772227973.443000	1.904147	1.927837	1.912044	1.927837
3772227973.946000	1.904147	1.919940	1.927837	1.919940
3772227974.442000	1.935734	1.927837	1.919940	1.927837
3772227974.941000	1.888353	1.943631	1.904147	1.919940
3772227975.433000	1.919940	1.943631	1.935734	1.927837
3772227975.944000	1.904147	1.943631	1.919940	1.935734
3772227976.433000	1.927837	1.935734	1.912044	1.919940
3772227976.934000	1.927837	1.935734	1.935734	1.888353
3772227977.434000	1.912044	1.919940	1.912044	1.983115
3772227977.934000	1.825179	1.912044	1.904147	1.935734
3772227978.446000	1.912044	1.935734	1.951528	1.935734
3772227978.944000	1.927837	1.943631	1.912044	1.927837
3772227979.440000	1.919940	1.935734	1.927837	1.967321
3772227979.938000	1.833076	1.919940	1.896250	1.927837
3772227980.443000	1.864663	1.912044	1.919940	1.935734
3772227980.946000	1.880456	1.912044	1.935734	1.951528
3772227981.437000	1.825179	1.927837	1.919940	1.904147
3772227981.945000	1.919940	1.951528	1.919940	1.951528
3772227982.434000	1.927837	1.959424	1.919940	1.927837
3772227982.941000	1.919940	1.959424	1.927837	1.927837
3772227983.443000	1.943631	1.967321	1.927837	1.919940
3772227983.946000	1.951528	1.927837	1.927837	1.959424
3772227984.445000	1.943631	1.896250	1.943631	1.912044
3772227984.946000	1.959424	1.951528	1.912044	1.912044
3772227985.441000	1.959424	1.927837	1.919940	1.904147
3772227985.946000	1.935734	1.943631	1.927837	1.959424
3772227986.444000	1.959424	1.896250	1.919940	1.967321
3772227986.946000	1.919940	1.919940	1.935734	1.943631
3772227987.444000	1.848869	1.927837	1.919940	1.935734
3772227987.943000	1.912044	1.951528	1.943631	1.912044
3772227988.443000	1.896250	1.935734	1.943631	1.927837
3772227988.947000	1.793592	1.927837	1.912044	1.919940
3772227989.447000	1.872560	1.912044	1.919940	1.935734
3772227989.937000	1.927837	1.935734	1.919940	1.919940
