3772229032.448000	2.291090	2.385852	2.377955	2.385852
3772229032.951000	2.330574	2.409542	2.393749	2.385852
3772229033.446000	2.283193	2.370058	2.370058	2.401645
3772229033.950000	2.306884	2.385852	2.401645	2.370058
3772229034.439000	2.346368	2.330574	2.385852	2.377955
3772229034.946000	2.362161	2.377955	2.417439	2.354265
3772229035.450000	2.283193	2.385852	2.409542	2.385852
3772229035.945000	2.267400	2.401645	2.393749	2.385852
3772229036.451000	2.377955	2.401645	2.401645	2.370058
3772229036.947000	2.377955	2.409542	2.385852	2.393749
3772229037.453000	2.322677	2.377955	2.409542	2.385852
3772229037.947000	2.322677	2.401645	2.393749	2.370058
3772229038.438000	2.393749	2.393749	2.393749	2.401645
3772229038.951000	2.377955	2.377955	2.377955	2.385852
3772229039.447000	2.275296	2.377955	2.393749	2.385852
3772229039.950000	2.291090	2.322677	2.401645	2.441129
3772229040.441000	2.370058	2.354265	2.409542	2.385852
3772229040.940000	2.393749	2.314781	2.401645	2.385852
3772229041.453000	2.385852	2.370058	2.362161	2.393749
3772229041.949000	2.377955	2.393749	2.385852	2.409542
3772229042.450000	2.354265	2.385852	2.385852	2.449026
3772229042.947000	2.370058	2.370058	2.401645	2.370058
3772229043.451000	2.354265	2.401645	2.385852	2.370058
3772229043.950000	2.362161	2.346368	2.393749	2.370058
3772229044.449000	2.346368	2.377955	2.417439	2.362161
3772229044.942000	2.370058	2.362161	2.393749	2.425336
3772229045.441000	2.314781	2.401645	2.377955	2.409542
3772229045.950000	2.377955	2.377955	2.417439	2.377955
3772229046.447000	2.370058	2.393749	2.401645	2.385852
3772229046.945000	2.385852	2.417439	2.401645	2.393749
3772229047.450000	2.377955	2.401645	2.377955	2.409542
3772229047.950000	2.385852	2.377955	2.401645	2.401645
3772229048.450000	2.346368	2.377955	2.377955	2.377955
3772229048.945000	2.283193	2.377955	2.401645	2.370058
3772229049.447000	2.322677	2.370058	2.401645	2.409542
3772229049.939000	2.346368	2.370058	2.393749	2.433233
3772229050.450000	2.283193	2.354265	2.385852	2.401645
3772229050.950000	2.346368	2.385852	2.370058	2.401645
3772229051.449000	2.306884	2.354265	2.401645	2.441129
3772229051.949000	2.283193	2.385852	2.401645	2.409542
3772229052.440000	2.196328	2.377955	2.401645	2.433233
3772229052.950000	2.362161	2.330574	2.401645	2.370058
3772229053.451000	2.362161	2.354265	2.401645	2.393749
3772229053.941000	2.283193	2.377955	2.417439	2.385852
3772229054.439000	2.370058	2.354265	2.385852	2.370058
3772229054.943000	2.330574	2.346368	2.377955	2.449026
3772229055.443000	2.393749	2.362161	2.385852	2.362161
3772229055.949000	2.362161	2.377955	2.393749	2.425336
3772229056.450000	2.393749	2.377955	2.377955	2.433233
3772229056.946000	2.370058	2.370058	2.370058	2.409542
3772229057.448000	2.385852	2.385852	2.385852	2.385852
3772229057.953000	2.338471	2.377955	2.393749	2.354265
3772229058.441000	2.346368	2.346368	2.393749	2.362161
3772229058.949000	2.354265	2.338471	2.385852	2.370058
3772229059.451000	2.330574	2.314781	2.377955	2.362161
3772229059.949000	2.385852	2.377955	2.385852	2.393749
3772229060.438000	2.275296	2.385852	2.385852	2.377955
3772229060.946000	2.370058	2.401645	2.393749	2.425336
3772229061.448000	2.401645	2.377955	2.377955	2.377955
3772229061.951000	2.346368	2.346368	2.393749	2.417439
3772229062.452000	2.259503	2.401645	2.377955	2.370058
3772229062.947000	2.354265	2.370058	2.385852	2.393749
3772229063.450000	2.346368	2.385852	2.393749	2.377955
3772229063.947000	2.306884	2.362161	2.370058	2.401645
3772229064.449000	2.283193	2.354265	2.370058	2.393749
3772229064.946000	2.377955	2.377955	2.393749	2.401645
3772229065.439000	2.354265	2.385852	2.409542	2.377955
3772229065.950000	2.377955	2.377955	2.401645	2.377955
3772229066.449000	2.385852	2.377955	2.370058	2.370058
3772229066.950000	2.362161	2.354265	2.385852	2.393749
3772229067.450000	2.377955	2.362161	2.385852	2.417439
3772229067.941000	2.377955	2.370058	2.385852	2.385852
3772229068.443000	2.362161	2.385852	2.370058	2.393749
3772229068.951000	2.393749	2.377955	2.385852	2.385852
3772229069.453000	2.370058	2.338471	2.385852	2.433233
3772229069.948000	2.362161	2.377955	2.409542	2.385852
3772229070.448000	2.298987	2.393749	2.393749	2.362161
3772229070.948000	2.338471	2.385852	2.393749	2.385852
3772229071.445000	2.377955	2.393749	2.393749	2.362161
3772229071.951000	2.377955	2.385852	2.385852	2.393749
3772229072.449000	2.370058	2.362161	2.377955	2.409542
3772229072.951000	2.370058	2.370058	2.385852	2.425336
3772229073.450000	2.243709	2.346368	2.385852	2.377955
3772229073.941000	2.330574	2.354265	2.370058	2.377955
3772229074.441000	2.298987	2.346368	2.377955	2.377955
3772229074.939000	2.377955	2.362161	2.417439	2.377955
3772229075.451000	2.354265	2.354265	2.370058	2.385852
3772229075.949000	2.338471	2.377955	2.385852	2.385852
3772229076.443000	2.377955	2.354265	2.377955	2.393749
3772229076.938000	2.393749	2.362161	2.362161	2.346368
3772229077.450000	2.385852	2.370058	2.370058	2.377955
3772229077.949000	2.220019	2.330574	2.377955	2.425336
3772229078.451000	2.385852	2.370058	2.354265	2.377955
3772229078.949000	2.370058	2.377955	2.354265	2.385852
3772229079.452000	2.338471	2.362161	2.377955	2.385852
3772229079.948000	2.322677	2.362161	2.385852	2.393749
3772229080.452000	2.354265	2.370058	2.377955	2.409542
3772229080.939000	2.362161	2.362161	2.377955	2.393749
3772229081.449000	2.338471	2.362161	2.401645	2.377955
3772229081.946000	2.377955	2.330574	2.393749	2.401645
3772229082.449000	2.354265	2.362161	2.393749	2.401645
3772229082.949000	2.314781	2.338471	2.393749	2.385852
3772229083.448000	2.370058	2.322677	2.377955	2.370058
3772229083.945000	2.370058	2.393749	2.393749	2.377955
3772229084.448000	2.354265	2.338471	2.377955	2.377955
3772229084.950000	2.322677	2.377955	2.362161	2.385852
3772229085.449000	2.298987	2.370058	2.377955	2.401645
3772229085.946000	2.393749	2.401645	2.362161	2.377955
3772229086.447000	2.362161	2.385852	2.385852	2.362161
3772229086.948000	2.330574	2.370058	2.377955	2.385852
3772229087.450000	2.291090	2.362161	2.370058	2.409542
3772229087.951000	2.330574	2.338471	2.362161	2.377955
3772229088.451000	2.362161	2.362161	2.401645	2.354265
3772229088.946000	2.314781	2.377955	2.385852	2.385852
