6/24/2022
11:14:20 AM

0, CH+=0, CH-=1, Range=+/-0.01, y=a*1000


Time	v0	y0
415.060000	-0.007785	-7.785052
415.070000	-0.007784	-7.784422
415.080000	-0.007799	-7.798608
415.090000	-0.007799	-7.799239
415.100000	-0.007798	-7.797663
415.110000	-0.007797	-7.796717
415.120000	-0.007803	-7.803022
415.130000	-0.007799	-7.798608
415.140000	-0.007799	-7.798924
415.150000	-0.007797	-7.797347
415.160000	-0.007777	-7.776541
415.170000	-0.007777	-7.776541
415.180000	-0.007773	-7.772758
415.190000	-0.007771	-7.771497
415.200000	-0.007773	-7.772758
415.210000	-0.007763	-7.763300
415.220000	-0.007766	-7.765822
415.230000	-0.007764	-7.764246
415.240000	-0.007760	-7.759517
415.250000	-0.007760	-7.759517
415.260000	-0.007760	-7.759832
415.270000	-0.007759	-7.758886
415.280000	-0.007755	-7.755103
415.290000	-0.007758	-7.757941
415.300000	-0.007749	-7.748798
415.310000	-0.007752	-7.751951
415.320000	-0.007767	-7.766768
415.330000	-0.007764	-7.763931
415.340000	-0.007767	-7.767398
415.350000	-0.007768	-7.768344
415.360000	-0.007770	-7.769920
415.370000	-0.007772	-7.772442
415.380000	-0.007769	-7.768659
415.390000	-0.007764	-7.763931
415.400000	-0.007764	-7.763615
415.410000	-0.007755	-7.754788
415.420000	-0.007751	-7.751320
415.430000	-0.007750	-7.750375
415.440000	-0.007752	-7.751951
415.450000	-0.007750	-7.749744
415.460000	-0.007751	-7.750690
415.470000	-0.007752	-7.752266
415.480000	-0.007751	-7.751320
415.490000	-0.007753	-7.752897
415.500000	-0.007752	-7.751951
415.510000	-0.007751	-7.750690
415.520000	-0.007753	-7.753212
415.530000	-0.007752	-7.751636
415.540000	-0.007752	-7.752266
415.550000	-0.007756	-7.756364
415.560000	-0.007756	-7.756364
415.570000	-0.007770	-7.770236
415.580000	-0.007768	-7.768344
415.590000	-0.007762	-7.762354
415.600000	-0.007766	-7.766137
415.610000	-0.007763	-7.762670
415.620000	-0.007769	-7.768975
415.630000	-0.007762	-7.761724
415.640000	-0.007764	-7.763931
415.650000	-0.007751	-7.750690
415.660000	-0.007749	-7.749114
415.670000	-0.007754	-7.753527
415.680000	-0.007748	-7.748168
415.690000	-0.007750	-7.750375
415.700000	-0.007745	-7.745331
415.710000	-0.007746	-7.745961
415.720000	-0.007742	-7.742493
415.730000	-0.007746	-7.745961
415.740000	-0.007739	-7.739341
415.750000	-0.007739	-7.739341
415.760000	-0.007737	-7.737134
415.770000	-0.007731	-7.730514
415.780000	-0.007729	-7.729253
415.790000	-0.007731	-7.730829
415.800000	-0.007726	-7.725785
415.810000	-0.007724	-7.723578
415.820000	-0.007737	-7.736504
415.830000	-0.007737	-7.737134
415.840000	-0.007734	-7.733982
415.850000	-0.007734	-7.733666
415.860000	-0.007735	-7.734612
415.870000	-0.007732	-7.732405
415.880000	-0.007730	-7.730198
415.890000	-0.007731	-7.731460
415.900000	-0.007720	-7.720426
415.910000	-0.007713	-7.712544
415.920000	-0.007716	-7.716012
415.930000	-0.007713	-7.712544
415.940000	-0.007711	-7.710968
415.950000	-0.007705	-7.705294
415.960000	-0.007708	-7.707816
415.970000	-0.007703	-7.702772
415.980000	-0.007696	-7.695836
415.990000	-0.007696	-7.696466
416.000000	-0.007692	-7.692053
416.010000	-0.007692	-7.692368
416.020000	-0.007691	-7.691107
416.030000	-0.007689	-7.689216
416.040000	-0.007688	-7.687639
416.050000	-0.007684	-7.683541
416.060000	-0.007696	-7.695836
416.070000	-0.007699	-7.699304
416.080000	-0.007697	-7.697412
416.090000	-0.007698	-7.698358
416.100000	-0.007708	-7.707816
416.110000	-0.007700	-7.700249
416.120000	-0.007697	-7.697412
416.130000	-0.007698	-7.697727
416.140000	-0.007678	-7.677551
416.150000	-0.007683	-7.682911
416.160000	-0.007675	-7.675345
416.170000	-0.007678	-7.678182
416.180000	-0.007679	-7.679128
416.190000	-0.007674	-7.674084
416.200000	-0.007678	-7.678182
416.210000	-0.007677	-7.676606
416.220000	-0.007675	-7.674714
416.230000	-0.007667	-7.666833
416.240000	-0.007668	-7.668409
416.250000	-0.007661	-7.661473
416.260000	-0.007660	-7.659582
416.270000	-0.007658	-7.658321
416.280000	-0.007655	-7.654853
416.290000	-0.007654	-7.654223
416.300000	-0.007655	-7.655484
416.310000	-0.007669	-7.668724
416.320000	-0.007667	-7.666517
416.330000	-0.007663	-7.663365
416.340000	-0.007664	-7.663680
416.350000	-0.007662	-7.661789
416.360000	-0.007663	-7.662734
416.370000	-0.007659	-7.659267
416.380000	-0.007662	-7.662104
416.390000	-0.007646	-7.646341
416.400000	-0.007646	-7.646341
416.410000	-0.007647	-7.647287
416.420000	-0.007646	-7.645711
416.430000	-0.007643	-7.643189
416.440000	-0.007649	-7.649179
416.450000	-0.007643	-7.643189
416.460000	-0.007643	-7.642558
416.470000	-0.007639	-7.638775
416.480000	-0.007638	-7.638145
416.490000	-0.007634	-7.633731
416.500000	-0.007630	-7.630263
416.510000	-0.007630	-7.630263
416.520000	-0.007629	-7.629318
416.530000	-0.007625	-7.624904
416.540000	-0.007619	-7.619230
416.550000	-0.007632	-7.631840
416.560000	-0.007637	-7.636568
416.570000	-0.007632	-7.632155
416.580000	-0.007627	-7.626796
416.590000	-0.007628	-7.628057
416.600000	-0.007631	-7.630579
416.610000	-0.007630	-7.629948
416.620000	-0.007630	-7.629633
416.630000	-0.007630	-7.629633
416.640000	-0.007615	-7.614501
416.650000	-0.007615	-7.615447
416.660000	-0.007619	-7.619230
416.670000	-0.007617	-7.616708
416.680000	-0.007615	-7.614501
416.690000	-0.007610	-7.610402
416.700000	-0.007615	-7.615131
416.710000	-0.007615	-7.615447
416.720000	-0.007614	-7.614186
416.730000	-0.007616	-7.616392
416.740000	-0.007616	-7.616392
416.750000	-0.007622	-7.622382
416.760000	-0.007615	-7.615131
416.770000	-0.007618	-7.617653
416.780000	-0.007621	-7.621121
416.790000	-0.007615	-7.615131
416.800000	-0.007630	-7.629633
416.810000	-0.007632	-7.631840
416.820000	-0.007636	-7.636253
416.830000	-0.007632	-7.631840
416.840000	-0.007631	-7.631209
416.850000	-0.007631	-7.630894
416.860000	-0.007626	-7.626480
416.870000	-0.007631	-7.630579
416.880000	-0.007612	-7.612294
416.890000	-0.007615	-7.614501
416.900000	-0.007624	-7.624274
416.910000	-0.007619	-7.619230
416.920000	-0.007613	-7.612924
416.930000	-0.007613	-7.612609
416.940000	-0.007614	-7.613870
416.950000	-0.007610	-7.610402
416.960000	-0.007614	-7.613870
416.970000	-0.007618	-7.617653
416.980000	-0.007617	-7.617338
416.990000	-0.007611	-7.610718
417.000000	-0.007611	-7.611033
417.010000	-0.007614	-7.614186
417.020000	-0.007611	-7.611033
417.030000	-0.007611	-7.611348
417.040000	-0.007624	-7.623958
417.050000	-0.007617	-7.616708
417.060000	-0.007618	-7.617969
417.070000	-0.007616	-7.616392
417.080000	-0.007610	-7.610087
417.090000	-0.007607	-7.607250
417.100000	-0.007605	-7.604728
417.110000	-0.007602	-7.601575
417.120000	-0.007603	-7.603152
417.130000	-0.007580	-7.580453
417.140000	-0.007582	-7.582345
417.150000	-0.007582	-7.582345
417.160000	-0.007582	-7.581714
417.170000	-0.007582	-7.582345
417.180000	-0.007577	-7.577301
417.190000	-0.007579	-7.578877
417.200000	-0.007582	-7.582345
417.210000	-0.007582	-7.582345
417.220000	-0.007582	-7.582345
417.230000	-0.007580	-7.579508
417.240000	-0.007583	-7.582660
417.250000	-0.007581	-7.581084
417.260000	-0.007583	-7.583291
417.270000	-0.007582	-7.581714
417.280000	-0.007582	-7.582345
417.290000	-0.007600	-7.600314
417.300000	-0.007592	-7.592433
417.310000	-0.007598	-7.598108
417.320000	-0.007594	-7.593694
417.330000	-0.007598	-7.598108
417.340000	-0.007599	-7.598738
417.350000	-0.007599	-7.598738
417.360000	-0.007595	-7.594955
417.370000	-0.007585	-7.584867
417.380000	-0.007578	-7.578247
417.390000	-0.007579	-7.578877
417.400000	-0.007580	-7.579508
417.410000	-0.007582	-7.582345
417.420000	-0.007582	-7.582345
417.430000	-0.007582	-7.582345
417.440000	-0.007584	-7.584236
417.450000	-0.007582	-7.582030
417.460000	-0.007580	-7.580453
417.470000	-0.007582	-7.581714
417.480000	-0.007584	-7.584236
417.490000	-0.007579	-7.579192
417.500000	-0.007580	-7.579823
417.510000	-0.007587	-7.586759
417.520000	-0.007580	-7.580138
417.530000	-0.007580	-7.579508
417.540000	-0.007597	-7.597162
417.550000	-0.007594	-7.594009
417.560000	-0.007597	-7.597162
417.570000	-0.007598	-7.597792
417.580000	-0.007594	-7.594325
417.590000	-0.007595	-7.594640
417.600000	-0.007593	-7.593064
417.610000	-0.007598	-7.598423
417.620000	-0.007590	-7.589596
417.630000	-0.007583	-7.582975
417.640000	-0.007580	-7.580453
417.650000	-0.007584	-7.583921
417.660000	-0.007585	-7.585182
417.670000	-0.007580	-7.579508
417.680000	-0.007588	-7.588020
417.690000	-0.007581	-7.581084
417.700000	-0.007580	-7.579823
417.710000	-0.007577	-7.577301
417.720000	-0.007581	-7.580769
417.730000	-0.007579	-7.578562
417.740000	-0.007585	-7.585182
417.750000	-0.007582	-7.582345
417.760000	-0.007580	-7.580453
417.770000	-0.007582	-7.582345
417.780000	-0.007593	-7.593379
417.790000	-0.007589	-7.588965
417.800000	-0.007577	-7.576670
417.810000	-0.007576	-7.576040
417.820000	-0.007574	-7.573833
417.830000	-0.007567	-7.567213
417.840000	-0.007562	-7.561854
417.850000	-0.007560	-7.559962
417.860000	-0.007559	-7.559332
417.870000	-0.007557	-7.557440
417.880000	-0.007551	-7.550820
417.890000	-0.007550	-7.549559
417.900000	-0.007549	-7.549243
417.910000	-0.007547	-7.547352
417.920000	-0.007546	-7.546091
417.930000	-0.007549	-7.548613
417.940000	-0.007548	-7.547982
417.950000	-0.007547	-7.547037
417.960000	-0.007545	-7.544515
417.970000	-0.007544	-7.544199
417.980000	-0.007542	-7.542308
417.990000	-0.007539	-7.538525
418.000000	-0.007531	-7.530644
418.010000	-0.007534	-7.534111
418.020000	-0.007528	-7.527806
418.030000	-0.007523	-7.523077
418.040000	-0.007535	-7.535057
418.050000	-0.007536	-7.535688
418.060000	-0.007531	-7.530644
418.070000	-0.007533	-7.533166
418.080000	-0.007530	-7.530328
418.090000	-0.007524	-7.524023
418.100000	-0.007529	-7.528752
418.110000	-0.007528	-7.528437
418.120000	-0.007530	-7.530013
418.130000	-0.007513	-7.512674
418.140000	-0.007510	-7.509522
418.150000	-0.007511	-7.510783
418.160000	-0.007506	-7.506054
418.170000	-0.007504	-7.504478
418.180000	-0.007501	-7.501325
418.190000	-0.007497	-7.497227
418.200000	-0.007491	-7.490606
418.210000	-0.007492	-7.491867
418.220000	-0.007491	-7.491237
418.230000	-0.007487	-7.487454
418.240000	-0.007485	-7.484932
418.250000	-0.007488	-7.488084
418.260000	-0.007479	-7.478942
418.270000	-0.007482	-7.482095
418.280000	-0.007479	-7.478627
418.290000	-0.007494	-7.493759
418.300000	-0.007498	-7.498173
418.310000	-0.007492	-7.492183
418.320000	-0.007491	-7.491237
418.330000	-0.007492	-7.491552
418.340000	-0.007492	-7.491552
418.350000	-0.007491	-7.490606
418.360000	-0.007489	-7.489345
418.370000	-0.007468	-7.467593
418.380000	-0.007463	-7.462864
418.390000	-0.007460	-7.460027
418.400000	-0.007456	-7.455929
418.410000	-0.007457	-7.456559
418.420000	-0.007452	-7.452146
418.430000	-0.007451	-7.451200
418.440000	-0.007456	-7.455613
418.450000	-0.007450	-7.449939
418.460000	-0.007446	-7.445525
418.470000	-0.007449	-7.448678
418.480000	-0.007451	-7.450885
418.490000	-0.007444	-7.444264
418.500000	-0.007444	-7.443634
418.510000	-0.007445	-7.445210
418.520000	-0.007446	-7.445841
418.530000	-0.007444	-7.444264
418.540000	-0.007458	-7.458451
418.550000	-0.007457	-7.456874
418.560000	-0.007456	-7.455613
418.570000	-0.007452	-7.451515
418.580000	-0.007451	-7.451200
418.590000	-0.007448	-7.448047
418.600000	-0.007447	-7.446786
418.610000	-0.007444	-7.443634
418.620000	-0.007425	-7.425034
418.630000	-0.007421	-7.421251
418.640000	-0.007417	-7.417153
418.650000	-0.007425	-7.425034
418.660000	-0.007421	-7.420936
418.670000	-0.007417	-7.417468
418.680000	-0.007414	-7.413685
418.690000	-0.007412	-7.411793
418.700000	-0.007417	-7.417468
418.710000	-0.007412	-7.412109
418.720000	-0.007413	-7.412739
418.730000	-0.007412	-7.412424
418.740000	-0.007415	-7.414946
418.750000	-0.007417	-7.416522
418.760000	-0.007414	-7.413685
418.770000	-0.007411	-7.411163
418.780000	-0.007428	-7.427871
418.790000	-0.007427	-7.426925
418.800000	-0.007427	-7.426610
418.810000	-0.007429	-7.429132
418.820000	-0.007425	-7.424719
418.830000	-0.007430	-7.429763
418.840000	-0.007428	-7.427556
418.850000	-0.007423	-7.423458
418.860000	-0.007413	-7.413054
418.870000	-0.007414	-7.413685
418.880000	-0.007411	-7.410532
418.890000	-0.007408	-7.408010
418.900000	-0.007410	-7.409587
418.910000	-0.007408	-7.407695
418.920000	-0.007410	-7.409902
418.930000	-0.007401	-7.401075
418.940000	-0.007398	-7.397607
418.950000	-0.007396	-7.395715
418.960000	-0.007393	-7.392878
418.970000	-0.007393	-7.392563
418.980000	-0.007388	-7.388149
418.990000	-0.007391	-7.390987
419.000000	-0.007385	-7.385312
419.010000	-0.007386	-7.386258
419.020000	-0.007381	-7.380899
419.030000	-0.007401	-7.401390
419.040000	-0.007395	-7.395400
419.050000	-0.007402	-7.402336
419.060000	-0.007397	-7.396661
419.070000	-0.007396	-7.396346
419.080000	-0.007394	-7.393509
419.090000	-0.007395	-7.395085
419.100000	-0.007397	-7.396976
419.110000	-0.007382	-7.382475
419.120000	-0.007383	-7.383421
419.130000	-0.007382	-7.381529
419.140000	-0.007383	-7.383421
419.150000	-0.007381	-7.381214
419.160000	-0.007382	-7.381529
419.170000	-0.007379	-7.379007
419.180000	-0.007382	-7.381844
419.190000	-0.007384	-7.383736
419.200000	-0.007382	-7.382160
419.210000	-0.007378	-7.378376
419.220000	-0.007386	-7.385627
419.230000	-0.007381	-7.381214
419.240000	-0.007381	-7.381214
419.250000	-0.007388	-7.387519
419.260000	-0.007385	-7.384682
419.270000	-0.007399	-7.399498
419.280000	-0.007398	-7.397607
419.290000	-0.007394	-7.394454
419.300000	-0.007398	-7.397607
419.310000	-0.007400	-7.400444
419.320000	-0.007402	-7.401705
419.330000	-0.007399	-7.399498
419.340000	-0.007398	-7.397922
419.350000	-0.007395	-7.395400
419.360000	-0.007381	-7.380899
419.370000	-0.007381	-7.381214
419.380000	-0.007384	-7.384051
419.390000	-0.007385	-7.384997
419.400000	-0.007383	-7.383421
419.410000	-0.007384	-7.384051
419.420000	-0.007377	-7.377431
419.430000	-0.007382	-7.382475
419.440000	-0.007383	-7.383421
419.450000	-0.007386	-7.386258
419.460000	-0.007382	-7.382160
419.470000	-0.007388	-7.388149
419.480000	-0.007382	-7.381844
419.490000	-0.007386	-7.385627
419.500000	-0.007379	-7.379322
419.510000	-0.007389	-7.389095
419.520000	-0.007397	-7.396976
419.530000	-0.007396	-7.396346
419.540000	-0.007399	-7.398868
419.550000	-0.007399	-7.398553
419.560000	-0.007401	-7.401075
419.570000	-0.007397	-7.396661
419.580000	-0.007397	-7.396661
419.590000	-0.007393	-7.392878
419.600000	-0.007389	-7.388780
419.610000	-0.007384	-7.383736
419.620000	-0.007384	-7.383736
419.630000	-0.007384	-7.384051
419.640000	-0.007381	-7.381214
419.650000	-0.007384	-7.384366
419.660000	-0.007387	-7.386573
419.670000	-0.007380	-7.380268
419.680000	-0.007385	-7.384682
419.690000	-0.007384	-7.384051
419.700000	-0.007389	-7.389410
419.710000	-0.007382	-7.381844
419.720000	-0.007382	-7.381529
419.730000	-0.007386	-7.385627
419.740000	-0.007384	-7.383736
419.750000	-0.007388	-7.388149
419.760000	-0.007395	-7.395400
419.770000	-0.007400	-7.400129
419.780000	-0.007398	-7.398237
419.790000	-0.007396	-7.395715
419.800000	-0.007402	-7.402020
419.810000	-0.007396	-7.395715
419.820000	-0.007395	-7.394770
419.830000	-0.007398	-7.397607
419.840000	-0.007399	-7.399498
419.850000	-0.007384	-7.384366
419.860000	-0.007382	-7.382160
419.870000	-0.007379	-7.379322
419.880000	-0.007387	-7.386573
419.890000	-0.007382	-7.382475
419.900000	-0.007383	-7.383105
419.910000	-0.007380	-7.379953
419.920000	-0.007383	-7.382790
419.930000	-0.007380	-7.380268
419.940000	-0.007376	-7.375539
419.950000	-0.007374	-7.374278
419.960000	-0.007377	-7.376800
419.970000	-0.007369	-7.368919
419.980000	-0.007368	-7.367973
419.990000	-0.007366	-7.366082
420.000000	-0.007359	-7.359461
420.010000	-0.007380	-7.379638
420.020000	-0.007372	-7.372387
420.030000	-0.007367	-7.367027
420.040000	-0.007362	-7.362299
420.050000	-0.007362	-7.361668
420.060000	-0.007357	-7.356939
420.070000	-0.007362	-7.362299
420.080000	-0.007359	-7.359461
420.090000	-0.007345	-7.345275
420.100000	-0.007340	-7.339600
420.110000	-0.007338	-7.338024
420.120000	-0.007332	-7.332034
420.130000	-0.007333	-7.333295
420.140000	-0.007329	-7.329197
420.150000	-0.007330	-7.329828
420.160000	-0.007328	-7.327621
420.170000	-0.007323	-7.322577
420.180000	-0.007323	-7.322892
420.190000	-0.007316	-7.315956
420.200000	-0.007315	-7.315011
420.210000	-0.007315	-7.315326
420.220000	-0.007312	-7.312489
420.230000	-0.007313	-7.313119
420.240000	-0.007313	-7.313119
420.250000	-0.007312	-7.312489
420.260000	-0.007306	-7.305868
420.270000	-0.007312	-7.311543
420.280000	-0.007308	-7.308075
420.290000	-0.007303	-7.303346
420.300000	-0.007300	-7.300194
420.310000	-0.007300	-7.300194
420.320000	-0.007299	-7.299248
420.330000	-0.007295	-7.295465
420.340000	-0.007306	-7.306499
420.350000	-0.007307	-7.306814
420.360000	-0.007303	-7.303346
420.370000	-0.007301	-7.301140
420.380000	-0.007300	-7.299879
420.390000	-0.007299	-7.298933
420.400000	-0.007298	-7.297987
420.410000	-0.007297	-7.296726
420.420000	-0.007276	-7.275604
420.430000	-0.007279	-7.279387
420.440000	-0.007283	-7.282855
420.450000	-0.007280	-7.280018
420.460000	-0.007282	-7.281594
420.470000	-0.007278	-7.277811
420.480000	-0.007276	-7.276235
420.490000	-0.007279	-7.278757
420.500000	-0.007275	-7.274974
420.510000	-0.007276	-7.275919
420.520000	-0.007274	-7.274343
420.530000	-0.007274	-7.274028
420.540000	-0.007266	-7.266462
420.550000	-0.007267	-7.266777
420.560000	-0.007260	-7.259841
420.570000	-0.007259	-7.259211
420.580000	-0.007270	-7.270245
420.590000	-0.007269	-7.268984
420.600000	-0.007262	-7.262048
420.610000	-0.007266	-7.266147
420.620000	-0.007269	-7.269299
420.630000	-0.007263	-7.263309
420.640000	-0.007261	-7.261102
420.650000	-0.007267	-7.267092
420.660000	-0.007263	-7.262679
420.670000	-0.007250	-7.250069
420.680000	-0.007250	-7.250069
420.690000	-0.007251	-7.251014
420.700000	-0.007249	-7.249438
420.710000	-0.007247	-7.246916
420.720000	-0.007249	-7.248808
420.730000	-0.007247	-7.246601
420.740000	-0.007247	-7.247231
420.750000	-0.007245	-7.245340
420.760000	-0.007244	-7.244079
420.770000	-0.007246	-7.246286
420.780000	-0.007243	-7.242818
420.790000	-0.007240	-7.239665
420.800000	-0.007237	-7.237143
420.810000	-0.007234	-7.233676
420.820000	-0.007232	-7.232099
420.830000	-0.007243	-7.243448
420.840000	-0.007242	-7.241872
420.850000	-0.007241	-7.241242
420.860000	-0.007237	-7.237143
420.870000	-0.007232	-7.232414
420.880000	-0.007234	-7.233991
420.890000	-0.007233	-7.233360
420.900000	-0.007233	-7.233360
420.910000	-0.007219	-7.219174
420.920000	-0.007222	-7.222011
420.930000	-0.007219	-7.219489
420.940000	-0.007216	-7.216337
420.950000	-0.007221	-7.221381
420.960000	-0.007218	-7.217913
420.970000	-0.007215	-7.215076
420.980000	-0.007216	-7.216021
420.990000	-0.007217	-7.216967
421.000000	-0.007216	-7.215706
421.010000	-0.007214	-7.214130
421.020000	-0.007217	-7.216652
421.030000	-0.007220	-7.220435
421.040000	-0.007215	-7.215076
421.050000	-0.007217	-7.217282
421.060000	-0.007217	-7.216652
421.070000	-0.007219	-7.218543
421.080000	-0.007229	-7.228631
421.090000	-0.007229	-7.229262
421.100000	-0.007230	-7.229577
421.110000	-0.007232	-7.231784
421.120000	-0.007232	-7.231784
421.130000	-0.007233	-7.233360
421.140000	-0.007231	-7.231153
421.150000	-0.007234	-7.233676
421.160000	-0.007214	-7.214445
421.170000	-0.007211	-7.210977
421.180000	-0.007213	-7.213184
421.190000	-0.007207	-7.207194
421.200000	-0.007211	-7.210977
421.210000	-0.007204	-7.204357
421.220000	-0.007201	-7.200889
421.230000	-0.007200	-7.199628
421.240000	-0.007198	-7.197737
421.250000	-0.007195	-7.194899
421.260000	-0.007189	-7.189225
421.270000	-0.007194	-7.193638
421.280000	-0.007191	-7.190801
421.290000	-0.007190	-7.189540
421.300000	-0.007184	-7.184181
421.310000	-0.007186	-7.185757
421.320000	-0.007196	-7.196476
421.330000	-0.007198	-7.197737
421.340000	-0.007197	-7.197106
421.350000	-0.007198	-7.198367
421.360000	-0.007200	-7.199628
421.370000	-0.007195	-7.194584
421.380000	-0.007202	-7.202150
421.390000	-0.007200	-7.199943
421.400000	-0.007188	-7.188279
421.410000	-0.007183	-7.183235
421.420000	-0.007181	-7.181028
421.430000	-0.007180	-7.180083
421.440000	-0.007180	-7.180083
421.450000	-0.007176	-7.176300
421.460000	-0.007181	-7.181028
421.470000	-0.007179	-7.178822
421.480000	-0.007173	-7.173462
421.490000	-0.007168	-7.167788
421.500000	-0.007166	-7.165581
421.510000	-0.007167	-7.166842
421.520000	-0.007165	-7.164950
421.530000	-0.007163	-7.162744
421.540000	-0.007162	-7.161798
421.550000	-0.007158	-7.158015
421.560000	-0.007161	-7.161483
421.570000	-0.007171	-7.170625
421.580000	-0.007168	-7.168103
421.590000	-0.007169	-7.168733
421.600000	-0.007172	-7.171571
421.610000	-0.007166	-7.166211
421.620000	-0.007170	-7.170310
421.630000	-0.007170	-7.169994
421.640000	-0.007171	-7.171255
421.650000	-0.007152	-7.152340
421.660000	-0.007154	-7.153917
421.670000	-0.007155	-7.155493
421.680000	-0.007155	-7.154862
421.690000	-0.007152	-7.152025
421.700000	-0.007155	-7.154547
421.710000	-0.007154	-7.153917
421.720000	-0.007159	-7.159276
421.730000	-0.007155	-7.155493
421.740000	-0.007154	-7.153601
421.750000	-0.007154	-7.153917
421.760000	-0.007156	-7.155808
421.770000	-0.007156	-7.156123
421.780000	-0.007150	-7.150449
421.790000	-0.007157	-7.157069
421.800000	-0.007158	-7.158015
421.810000	-0.007170	-7.169679
421.820000	-0.007171	-7.171255
421.830000	-0.007169	-7.169049
421.840000	-0.007171	-7.170940
421.850000	-0.007167	-7.166527
421.860000	-0.007163	-7.163059
421.870000	-0.007168	-7.168418
421.880000	-0.007170	-7.169994
421.890000	-0.007161	-7.160852
421.900000	-0.007154	-7.154232
421.910000	-0.007156	-7.156123
421.920000	-0.007153	-7.152656
421.930000	-0.007152	-7.152340
421.940000	-0.007155	-7.155178
421.950000	-0.007160	-7.159591
421.960000	-0.007156	-7.156439
421.970000	-0.007157	-7.156754
421.980000	-0.007154	-7.153917
421.990000	-0.007150	-7.149818
422.000000	-0.007158	-7.158015
422.010000	-0.007155	-7.155178
422.020000	-0.007155	-7.155178
422.030000	-0.007156	-7.155808
422.040000	-0.007158	-7.158015
422.050000	-0.007152	-7.151710
422.060000	-0.007158	-7.158330
422.070000	-0.007171	-7.170940
422.080000	-0.007169	-7.169364
422.090000	-0.007171	-7.170940
422.100000	-0.007170	-7.169679
422.110000	-0.007173	-7.172832
422.120000	-0.007168	-7.168418
422.130000	-0.007167	-7.167157
422.140000	-0.007164	-7.164320
422.150000	-0.007164	-7.164005
422.160000	-0.007152	-7.151710
422.170000	-0.007154	-7.153917
422.180000	-0.007145	-7.145405
422.190000	-0.007148	-7.147612
422.200000	-0.007151	-7.150764
422.210000	-0.007142	-7.141937
422.220000	-0.007142	-7.142252
422.230000	-0.007135	-7.135317
422.240000	-0.007135	-7.135001
422.250000	-0.007130	-7.129642
422.260000	-0.007129	-7.128696
422.270000	-0.007131	-7.130588
422.280000	-0.007125	-7.124598
422.290000	-0.007122	-7.122391
422.300000	-0.007120	-7.119554
422.310000	-0.007122	-7.122391
422.320000	-0.007137	-7.136578
422.330000	-0.007136	-7.136262
422.340000	-0.007131	-7.130903
422.350000	-0.007134	-7.134371
422.360000	-0.007129	-7.128696
422.370000	-0.007130	-7.130273
422.380000	-0.007125	-7.124598
422.390000	-0.007122	-7.121761
422.400000	-0.007106	-7.105683
422.410000	-0.007105	-7.104737
422.420000	-0.007103	-7.102846
422.430000	-0.007094	-7.094334
422.440000	-0.007097	-7.097171
422.450000	-0.007095	-7.094649
422.460000	-0.007093	-7.093073
422.470000	-0.007090	-7.089920
422.480000	-0.007090	-7.089605
422.490000	-0.007086	-7.085507
422.500000	-0.007085	-7.084876
422.510000	-0.007087	-7.087398
422.520000	-0.007087	-7.087398
422.530000	-0.007089	-7.088975
422.540000	-0.007087	-7.086768
422.550000	-0.007085	-7.085191
422.560000	-0.007082	-7.082039
422.570000	-0.007096	-7.095910
422.580000	-0.007092	-7.092127
422.590000	-0.007092	-7.092127
422.600000	-0.007088	-7.088344
422.610000	-0.007087	-7.087083
422.620000	-0.007084	-7.083615
422.630000	-0.007085	-7.084876
422.640000	-0.007083	-7.082985
422.650000	-0.007065	-7.064700
422.660000	-0.007059	-7.059341
422.670000	-0.007058	-7.057765
422.680000	-0.007053	-7.052720
422.690000	-0.007055	-7.054612
422.700000	-0.007055	-7.055242
422.710000	-0.007055	-7.054612
422.720000	-0.007056	-7.055558
422.730000	-0.007054	-7.054297
422.740000	-0.007055	-7.054612
422.750000	-0.007055	-7.054927
422.760000	-0.007060	-7.060287
422.770000	-0.007053	-7.053036
422.780000	-0.007055	-7.054612
422.790000	-0.007055	-7.054927
422.800000	-0.007052	-7.051775
422.810000	-0.007067	-7.066592
422.820000	-0.007065	-7.064700
422.830000	-0.007060	-7.060287
422.840000	-0.007055	-7.054927
422.850000	-0.007056	-7.055558
422.860000	-0.007050	-7.049883
422.870000	-0.007052	-7.051775
422.880000	-0.007048	-7.047676
422.890000	-0.007034	-7.033805
422.900000	-0.007031	-7.031283
422.910000	-0.007026	-7.026239
422.920000	-0.007026	-7.026239
422.930000	-0.007023	-7.023087
422.940000	-0.007028	-7.027815
422.950000	-0.007026	-7.026239
422.960000	-0.007028	-7.027815
422.970000	-0.007022	-7.022141
422.980000	-0.007027	-7.027185
422.990000	-0.007023	-7.023087
423.000000	-0.007024	-7.024348
423.010000	-0.007022	-7.021510
423.020000	-0.007023	-7.023087
423.030000	-0.007027	-7.026554
423.040000	-0.007031	-7.030968
423.050000	-0.007026	-7.025609
423.060000	-0.007039	-7.038534
423.070000	-0.007039	-7.038534
423.080000	-0.007038	-7.038219
423.090000	-0.007042	-7.041687
423.100000	-0.007040	-7.039795
423.110000	-0.007044	-7.043893
423.120000	-0.007041	-7.041056
423.130000	-0.007037	-7.036958
423.140000	-0.007022	-7.021510
423.150000	-0.007029	-7.029077
423.160000	-0.007022	-7.022456
423.170000	-0.007025	-7.024978
423.180000	-0.007025	-7.024663
423.190000	-0.007027	-7.026554
423.200000	-0.007023	-7.022771
423.210000	-0.007029	-7.029077
423.220000	-0.007026	-7.025609
423.230000	-0.007021	-7.020565
423.240000	-0.007025	-7.025293
423.250000	-0.007024	-7.024032
